dataset,split,image_path,ex_path,he_path,ma_path,se_path,tjdr_ann_path
DDR,train,DDR-SEGMENTATION/valid/image/007-5886-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5886-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5886-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5886-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5886-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_162.png,,,,,TJDR/train/annotation/TJDR_train_162.png
TJDR,train,TJDR/train/image/TJDR_train_165.png,,,,,TJDR/train/annotation/TJDR_train_165.png
DDR,train,DDR-SEGMENTATION/train/image/007-4843-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4843-300.tif,DDR-SEGMENTATION/train/label/HE/007-4843-300.tif,DDR-SEGMENTATION/train/label/MA/007-4843-300.tif,DDR-SEGMENTATION/train/label/SE/007-4843-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5639-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5639-300.tif,DDR-SEGMENTATION/train/label/HE/007-5639-300.tif,DDR-SEGMENTATION/train/label/MA/007-5639-300.tif,DDR-SEGMENTATION/train/label/SE/007-5639-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_176.png,,,,,TJDR/train/annotation/TJDR_train_176.png
DDR,train,DDR-SEGMENTATION/train/image/007-5454-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5454-300.tif,DDR-SEGMENTATION/train/label/HE/007-5454-300.tif,DDR-SEGMENTATION/train/label/MA/007-5454-300.tif,DDR-SEGMENTATION/train/label/SE/007-5454-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_433.png,,,,,TJDR/train/annotation/TJDR_train_433.png
TJDR,train,TJDR/train/image/TJDR_train_262.png,,,,,TJDR/train/annotation/TJDR_train_262.png
TJDR,train,TJDR/train/image/TJDR_train_127.png,,,,,TJDR/train/annotation/TJDR_train_127.png
TJDR,train,TJDR/train/image/TJDR_train_253.png,,,,,TJDR/train/annotation/TJDR_train_253.png
TJDR,train,TJDR/train/image/TJDR_train_152.png,,,,,TJDR/train/annotation/TJDR_train_152.png
IDRID,train,IDRID/Original_Images/train/IDRiD_14.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_14_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_14_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_14_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_14_SE.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6162-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6162-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6162-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6162-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6162-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5844-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5844-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5844-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5844-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5844-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4667-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4667-200.tif,DDR-SEGMENTATION/train/label/HE/007-4667-200.tif,DDR-SEGMENTATION/train/label/MA/007-4667-200.tif,DDR-SEGMENTATION/train/label/SE/007-4667-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_273.png,,,,,TJDR/train/annotation/TJDR_train_273.png
TJDR,train,TJDR/train/image/TJDR_train_383.png,,,,,TJDR/train/annotation/TJDR_train_383.png
TJDR,train,TJDR/train/image/TJDR_train_447.png,,,,,TJDR/train/annotation/TJDR_train_447.png
DDR,train,DDR-SEGMENTATION/train/image/007-4960-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4960-300.tif,DDR-SEGMENTATION/train/label/HE/007-4960-300.tif,DDR-SEGMENTATION/train/label/MA/007-4960-300.tif,DDR-SEGMENTATION/train/label/SE/007-4960-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_022.png,,,,,TJDR/train/annotation/TJDR_train_022.png
IDRID,train,IDRID/Original_Images/train/IDRiD_16.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_16_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_16_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_16_MA.tif,,
DDR,train,DDR-SEGMENTATION/train/image/007-5885-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5885-300.tif,DDR-SEGMENTATION/train/label/HE/007-5885-300.tif,DDR-SEGMENTATION/train/label/MA/007-5885-300.tif,DDR-SEGMENTATION/train/label/SE/007-5885-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_415.png,,,,,TJDR/train/annotation/TJDR_train_415.png
TJDR,train,TJDR/train/image/TJDR_train_297.png,,,,,TJDR/train/annotation/TJDR_train_297.png
DDR,train,DDR-SEGMENTATION/train/image/007-4660-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4660-200.tif,DDR-SEGMENTATION/train/label/HE/007-4660-200.tif,DDR-SEGMENTATION/train/label/MA/007-4660-200.tif,DDR-SEGMENTATION/train/label/SE/007-4660-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_438.png,,,,,TJDR/train/annotation/TJDR_train_438.png
TJDR,train,TJDR/train/image/TJDR_train_107.png,,,,,TJDR/train/annotation/TJDR_train_107.png
TJDR,train,TJDR/train/image/TJDR_train_298.png,,,,,TJDR/train/annotation/TJDR_train_298.png
IDRID,train,IDRID/Original_Images/train/IDRiD_10.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_10_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_10_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_10_MA.tif,,
TJDR,train,TJDR/train/image/TJDR_train_158.png,,,,,TJDR/train/annotation/TJDR_train_158.png
TJDR,train,TJDR/train/image/TJDR_train_428.png,,,,,TJDR/train/annotation/TJDR_train_428.png
DDR,train,DDR-SEGMENTATION/valid/image/20170505100940129.jpg,DDR-SEGMENTATION/valid/label/EX/20170505100940129.tif,DDR-SEGMENTATION/valid/label/HE/20170505100940129.tif,DDR-SEGMENTATION/valid/label/MA/20170505100940129.tif,DDR-SEGMENTATION/valid/label/SE/20170505100940129.tif,
TJDR,train,TJDR/train/image/TJDR_train_316.png,,,,,TJDR/train/annotation/TJDR_train_316.png
DDR,train,DDR-SEGMENTATION/train/image/007-5397-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5397-300.tif,DDR-SEGMENTATION/train/label/HE/007-5397-300.tif,DDR-SEGMENTATION/train/label/MA/007-5397-300.tif,DDR-SEGMENTATION/train/label/SE/007-5397-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_181.png,,,,,TJDR/train/annotation/TJDR_train_181.png
DDR,train,DDR-SEGMENTATION/valid/image/007-6113-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6113-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6113-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6113-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6113-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170501232823085.jpg,DDR-SEGMENTATION/valid/label/EX/20170501232823085.tif,DDR-SEGMENTATION/valid/label/HE/20170501232823085.tif,DDR-SEGMENTATION/valid/label/MA/20170501232823085.tif,DDR-SEGMENTATION/valid/label/SE/20170501232823085.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6926-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6926-400.tif,DDR-SEGMENTATION/train/label/HE/007-6926-400.tif,DDR-SEGMENTATION/train/label/MA/007-6926-400.tif,DDR-SEGMENTATION/train/label/SE/007-6926-400.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-2998-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-2998-100.tif,DDR-SEGMENTATION/valid/label/HE/007-2998-100.tif,DDR-SEGMENTATION/valid/label/MA/007-2998-100.tif,DDR-SEGMENTATION/valid/label/SE/007-2998-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_375.png,,,,,TJDR/train/annotation/TJDR_train_375.png
TJDR,train,TJDR/train/image/TJDR_train_033.png,,,,,TJDR/train/annotation/TJDR_train_033.png
TJDR,train,TJDR/train/image/TJDR_train_149.png,,,,,TJDR/train/annotation/TJDR_train_149.png
TJDR,train,TJDR/train/image/TJDR_train_265.png,,,,,TJDR/train/annotation/TJDR_train_265.png
DDR,train,DDR-SEGMENTATION/valid/image/20170504201513545.jpg,DDR-SEGMENTATION/valid/label/EX/20170504201513545.tif,DDR-SEGMENTATION/valid/label/HE/20170504201513545.tif,DDR-SEGMENTATION/valid/label/MA/20170504201513545.tif,DDR-SEGMENTATION/valid/label/SE/20170504201513545.tif,
TJDR,train,TJDR/train/image/TJDR_train_212.png,,,,,TJDR/train/annotation/TJDR_train_212.png
TJDR,train,TJDR/train/image/TJDR_train_402.png,,,,,TJDR/train/annotation/TJDR_train_402.png
TJDR,train,TJDR/train/image/TJDR_train_101.png,,,,,TJDR/train/annotation/TJDR_train_101.png
TJDR,train,TJDR/train/image/TJDR_train_245.png,,,,,TJDR/train/annotation/TJDR_train_245.png
TJDR,train,TJDR/train/image/TJDR_train_087.png,,,,,TJDR/train/annotation/TJDR_train_087.png
TJDR,train,TJDR/train/image/TJDR_train_306.png,,,,,TJDR/train/annotation/TJDR_train_306.png
DDR,train,DDR-SEGMENTATION/train/image/007-2832-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2832-100.tif,DDR-SEGMENTATION/train/label/HE/007-2832-100.tif,DDR-SEGMENTATION/train/label/MA/007-2832-100.tif,DDR-SEGMENTATION/train/label/SE/007-2832-100.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_18.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_18_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_18_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_18_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_18_SE.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3339-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3339-200.tif,DDR-SEGMENTATION/train/label/HE/007-3339-200.tif,DDR-SEGMENTATION/train/label/MA/007-3339-200.tif,DDR-SEGMENTATION/train/label/SE/007-3339-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2287-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2287-100.tif,DDR-SEGMENTATION/train/label/HE/007-2287-100.tif,DDR-SEGMENTATION/train/label/MA/007-2287-100.tif,DDR-SEGMENTATION/train/label/SE/007-2287-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170524111743769.jpg,DDR-SEGMENTATION/valid/label/EX/20170524111743769.tif,DDR-SEGMENTATION/valid/label/HE/20170524111743769.tif,DDR-SEGMENTATION/valid/label/MA/20170524111743769.tif,DDR-SEGMENTATION/valid/label/SE/20170524111743769.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5685-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5685-300.tif,DDR-SEGMENTATION/train/label/HE/007-5685-300.tif,DDR-SEGMENTATION/train/label/MA/007-5685-300.tif,DDR-SEGMENTATION/train/label/SE/007-5685-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_053.png,,,,,TJDR/train/annotation/TJDR_train_053.png
TJDR,train,TJDR/train/image/TJDR_train_151.png,,,,,TJDR/train/annotation/TJDR_train_151.png
DDR,train,DDR-SEGMENTATION/valid/image/007-2852-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-2852-100.tif,DDR-SEGMENTATION/valid/label/HE/007-2852-100.tif,DDR-SEGMENTATION/valid/label/MA/007-2852-100.tif,DDR-SEGMENTATION/valid/label/SE/007-2852-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3458-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3458-200.tif,DDR-SEGMENTATION/train/label/HE/007-3458-200.tif,DDR-SEGMENTATION/train/label/MA/007-3458-200.tif,DDR-SEGMENTATION/train/label/SE/007-3458-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2126-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2126-100.tif,DDR-SEGMENTATION/train/label/HE/007-2126-100.tif,DDR-SEGMENTATION/train/label/MA/007-2126-100.tif,DDR-SEGMENTATION/train/label/SE/007-2126-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4066-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4066-200.tif,DDR-SEGMENTATION/train/label/HE/007-4066-200.tif,DDR-SEGMENTATION/train/label/MA/007-4066-200.tif,DDR-SEGMENTATION/train/label/SE/007-4066-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_045.png,,,,,TJDR/train/annotation/TJDR_train_045.png
TJDR,train,TJDR/train/image/TJDR_train_175.png,,,,,TJDR/train/annotation/TJDR_train_175.png
TJDR,train,TJDR/train/image/TJDR_train_163.png,,,,,TJDR/train/annotation/TJDR_train_163.png
DDR,train,DDR-SEGMENTATION/train/image/007-5337-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5337-300.tif,DDR-SEGMENTATION/train/label/HE/007-5337-300.tif,DDR-SEGMENTATION/train/label/MA/007-5337-300.tif,DDR-SEGMENTATION/train/label/SE/007-5337-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_448.png,,,,,TJDR/train/annotation/TJDR_train_448.png
DDR,train,DDR-SEGMENTATION/valid/image/007-5881-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5881-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5881-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5881-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5881-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_121.png,,,,,TJDR/train/annotation/TJDR_train_121.png
IDRID,train,IDRID/Original_Images/train/IDRiD_29.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_29_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_29_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_29_MA.tif,,
DDR,train,DDR-SEGMENTATION/valid/image/20170502161755715.jpg,DDR-SEGMENTATION/valid/label/EX/20170502161755715.tif,DDR-SEGMENTATION/valid/label/HE/20170502161755715.tif,DDR-SEGMENTATION/valid/label/MA/20170502161755715.tif,DDR-SEGMENTATION/valid/label/SE/20170502161755715.tif,
TJDR,train,TJDR/train/image/TJDR_train_315.png,,,,,TJDR/train/annotation/TJDR_train_315.png
DDR,train,DDR-SEGMENTATION/valid/image/007-6130-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6130-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6130-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6130-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6130-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6246-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6246-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6246-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6246-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6246-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2068-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2068-100.tif,DDR-SEGMENTATION/train/label/HE/007-2068-100.tif,DDR-SEGMENTATION/train/label/MA/007-2068-100.tif,DDR-SEGMENTATION/train/label/SE/007-2068-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2600-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2600-100.tif,DDR-SEGMENTATION/train/label/HE/007-2600-100.tif,DDR-SEGMENTATION/train/label/MA/007-2600-100.tif,DDR-SEGMENTATION/train/label/SE/007-2600-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6258-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6258-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6258-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6258-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6258-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5730-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5730-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5730-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5730-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5730-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_055.png,,,,,TJDR/train/annotation/TJDR_train_055.png
TJDR,train,TJDR/train/image/TJDR_train_035.png,,,,,TJDR/train/annotation/TJDR_train_035.png
TJDR,train,TJDR/train/image/TJDR_train_235.png,,,,,TJDR/train/annotation/TJDR_train_235.png
DDR,train,DDR-SEGMENTATION/valid/image/20170503161012969.jpg,DDR-SEGMENTATION/valid/label/EX/20170503161012969.tif,DDR-SEGMENTATION/valid/label/HE/20170503161012969.tif,DDR-SEGMENTATION/valid/label/MA/20170503161012969.tif,DDR-SEGMENTATION/valid/label/SE/20170503161012969.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4266-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4266-200.tif,DDR-SEGMENTATION/train/label/HE/007-4266-200.tif,DDR-SEGMENTATION/train/label/MA/007-4266-200.tif,DDR-SEGMENTATION/train/label/SE/007-4266-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4951-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4951-300.tif,DDR-SEGMENTATION/train/label/HE/007-4951-300.tif,DDR-SEGMENTATION/train/label/MA/007-4951-300.tif,DDR-SEGMENTATION/train/label/SE/007-4951-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2375-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2375-100.tif,DDR-SEGMENTATION/train/label/HE/007-2375-100.tif,DDR-SEGMENTATION/train/label/MA/007-2375-100.tif,DDR-SEGMENTATION/train/label/SE/007-2375-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5511-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5511-300.tif,DDR-SEGMENTATION/train/label/HE/007-5511-300.tif,DDR-SEGMENTATION/train/label/MA/007-5511-300.tif,DDR-SEGMENTATION/train/label/SE/007-5511-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-1974-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1974-100.tif,DDR-SEGMENTATION/train/label/HE/007-1974-100.tif,DDR-SEGMENTATION/train/label/MA/007-1974-100.tif,DDR-SEGMENTATION/train/label/SE/007-1974-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170519153000176.jpg,DDR-SEGMENTATION/valid/label/EX/20170519153000176.tif,DDR-SEGMENTATION/valid/label/HE/20170519153000176.tif,DDR-SEGMENTATION/valid/label/MA/20170519153000176.tif,DDR-SEGMENTATION/valid/label/SE/20170519153000176.tif,
TJDR,train,TJDR/train/image/TJDR_train_189.png,,,,,TJDR/train/annotation/TJDR_train_189.png
TJDR,train,TJDR/train/image/TJDR_train_376.png,,,,,TJDR/train/annotation/TJDR_train_376.png
DDR,train,DDR-SEGMENTATION/valid/image/007-6240-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6240-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6240-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6240-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6240-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3492-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3492-200.tif,DDR-SEGMENTATION/train/label/HE/007-3492-200.tif,DDR-SEGMENTATION/train/label/MA/007-3492-200.tif,DDR-SEGMENTATION/train/label/SE/007-3492-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3466-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3466-200.tif,DDR-SEGMENTATION/train/label/HE/007-3466-200.tif,DDR-SEGMENTATION/train/label/MA/007-3466-200.tif,DDR-SEGMENTATION/train/label/SE/007-3466-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_372.png,,,,,TJDR/train/annotation/TJDR_train_372.png
TJDR,train,TJDR/train/image/TJDR_train_234.png,,,,,TJDR/train/annotation/TJDR_train_234.png
TJDR,train,TJDR/train/image/TJDR_train_412.png,,,,,TJDR/train/annotation/TJDR_train_412.png
DDR,train,DDR-SEGMENTATION/train/image/007-6547-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6547-400.tif,DDR-SEGMENTATION/train/label/HE/007-6547-400.tif,DDR-SEGMENTATION/train/label/MA/007-6547-400.tif,DDR-SEGMENTATION/train/label/SE/007-6547-400.tif,
TJDR,train,TJDR/train/image/TJDR_train_133.png,,,,,TJDR/train/annotation/TJDR_train_133.png
TJDR,train,TJDR/train/image/TJDR_train_092.png,,,,,TJDR/train/annotation/TJDR_train_092.png
TJDR,train,TJDR/train/image/TJDR_train_109.png,,,,,TJDR/train/annotation/TJDR_train_109.png
TJDR,train,TJDR/train/image/TJDR_train_218.png,,,,,TJDR/train/annotation/TJDR_train_218.png
DDR,train,DDR-SEGMENTATION/train/image/007-6573-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6573-400.tif,DDR-SEGMENTATION/train/label/HE/007-6573-400.tif,DDR-SEGMENTATION/train/label/MA/007-6573-400.tif,DDR-SEGMENTATION/train/label/SE/007-6573-400.tif,
TJDR,train,TJDR/train/image/TJDR_train_250.png,,,,,TJDR/train/annotation/TJDR_train_250.png
TJDR,train,TJDR/train/image/TJDR_train_325.png,,,,,TJDR/train/annotation/TJDR_train_325.png
DDR,train,DDR-SEGMENTATION/valid/image/007-6161-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6161-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6161-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6161-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6161-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3319-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3319-200.tif,DDR-SEGMENTATION/train/label/HE/007-3319-200.tif,DDR-SEGMENTATION/train/label/MA/007-3319-200.tif,DDR-SEGMENTATION/train/label/SE/007-3319-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3729-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3729-200.tif,DDR-SEGMENTATION/train/label/HE/007-3729-200.tif,DDR-SEGMENTATION/train/label/MA/007-3729-200.tif,DDR-SEGMENTATION/train/label/SE/007-3729-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3645-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3645-200.tif,DDR-SEGMENTATION/train/label/HE/007-3645-200.tif,DDR-SEGMENTATION/train/label/MA/007-3645-200.tif,DDR-SEGMENTATION/train/label/SE/007-3645-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3487-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3487-200.tif,DDR-SEGMENTATION/train/label/HE/007-3487-200.tif,DDR-SEGMENTATION/train/label/MA/007-3487-200.tif,DDR-SEGMENTATION/train/label/SE/007-3487-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3415-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3415-200.tif,DDR-SEGMENTATION/train/label/HE/007-3415-200.tif,DDR-SEGMENTATION/train/label/MA/007-3415-200.tif,DDR-SEGMENTATION/train/label/SE/007-3415-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_324.png,,,,,TJDR/train/annotation/TJDR_train_324.png
TJDR,train,TJDR/train/image/TJDR_train_207.png,,,,,TJDR/train/annotation/TJDR_train_207.png
TJDR,train,TJDR/train/image/TJDR_train_169.png,,,,,TJDR/train/annotation/TJDR_train_169.png
TJDR,train,TJDR/train/image/TJDR_train_093.png,,,,,TJDR/train/annotation/TJDR_train_093.png
IDRID,train,IDRID/Original_Images/train/IDRiD_41.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_41_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_41_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_41_MA.tif,,
TJDR,train,TJDR/train/image/TJDR_train_384.png,,,,,TJDR/train/annotation/TJDR_train_384.png
DDR,train,DDR-SEGMENTATION/train/image/007-3476-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3476-200.tif,DDR-SEGMENTATION/train/label/HE/007-3476-200.tif,DDR-SEGMENTATION/train/label/MA/007-3476-200.tif,DDR-SEGMENTATION/train/label/SE/007-3476-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6721-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6721-400.tif,DDR-SEGMENTATION/train/label/HE/007-6721-400.tif,DDR-SEGMENTATION/train/label/MA/007-6721-400.tif,DDR-SEGMENTATION/train/label/SE/007-6721-400.tif,
TJDR,train,TJDR/train/image/TJDR_train_353.png,,,,,TJDR/train/annotation/TJDR_train_353.png
DDR,train,DDR-SEGMENTATION/train/image/007-2765-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2765-100.tif,DDR-SEGMENTATION/train/label/HE/007-2765-100.tif,DDR-SEGMENTATION/train/label/MA/007-2765-100.tif,DDR-SEGMENTATION/train/label/SE/007-2765-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-1824-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1824-100.tif,DDR-SEGMENTATION/train/label/HE/007-1824-100.tif,DDR-SEGMENTATION/train/label/MA/007-1824-100.tif,DDR-SEGMENTATION/train/label/SE/007-1824-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_173.png,,,,,TJDR/train/annotation/TJDR_train_173.png
TJDR,train,TJDR/train/image/TJDR_train_429.png,,,,,TJDR/train/annotation/TJDR_train_429.png
TJDR,train,TJDR/train/image/TJDR_train_166.png,,,,,TJDR/train/annotation/TJDR_train_166.png
TJDR,train,TJDR/train/image/TJDR_train_269.png,,,,,TJDR/train/annotation/TJDR_train_269.png
TJDR,train,TJDR/train/image/TJDR_train_083.png,,,,,TJDR/train/annotation/TJDR_train_083.png
TJDR,train,TJDR/train/image/TJDR_train_006.png,,,,,TJDR/train/annotation/TJDR_train_006.png
TJDR,train,TJDR/train/image/TJDR_train_386.png,,,,,TJDR/train/annotation/TJDR_train_386.png
DDR,train,DDR-SEGMENTATION/train/image/007-5416-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5416-300.tif,DDR-SEGMENTATION/train/label/HE/007-5416-300.tif,DDR-SEGMENTATION/train/label/MA/007-5416-300.tif,DDR-SEGMENTATION/train/label/SE/007-5416-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4271-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4271-200.tif,DDR-SEGMENTATION/train/label/HE/007-4271-200.tif,DDR-SEGMENTATION/train/label/MA/007-4271-200.tif,DDR-SEGMENTATION/train/label/SE/007-4271-200.tif,
